time_s,x_m,y_m,z_m,ref_x_m,ref_y_m,ref_z_m,vx_mps,vy_mps,vz_mps,ax_mps2,ay_mps2,az_mps2,roll_rad,pitch_rad,yaw_rad,ft_N,tx_Nm,ty_Nm,tz_Nm,tracking_error_m
0.1,0.0,0.0,5.0,0.05761960000000004,0.11354900000000008,5.0,0.0,0.0,-7.105427357601002e-16,0.11629108905739075,0.22921811275073203,-0.003371220700815414,0.023391736505969492,-0.01186996363490088,0.0,48.99999999999997,2.339173650596949,-1.1869963634900877,0.0,0.12733182518585062
0.2,0.0011629108905739074,0.0022921811275073206,4.999966287792992,0.10834240000000007,0.21035600000000015,5.0,0.011629108905739075,0.022921811275073204,-0.00033712207008225193,0.1916423266823261,0.35164954229218615,-0.009243437243919846,0.048394497365107175,-0.027279559129808898,0.0,49.00000000000006,0.16110243531681884,-0.3539631860007139,0.0,0.23404699687472175
0.30000000000000004,0.0049957574242204305,0.009325171973351046,4.999781419048113,0.1544644000000001,0.2956610000000002,5.0,0.03832846533646523,0.07032990845843726,-0.0018486874487846805,0.3316744276523138,0.596350760825711,-0.024769510043241464,0.07339450279742207,-0.04056471845998999,0.0,48.99999999999999,-0.0002755426822789287,0.2124436164726928,0.0,0.3230002001590487
0.4,0.012792156867840614,0.023544368317372586,4.9992523166402405,0.1544644000000001,0.2956610000000002,5.0,0.07796399443620183,0.1421919634402154,-0.005291024078730544,0.39492547144408957,0.7315644186384771,-0.03533528718660507,0.07604350059550899,-0.040279882721031855,0.0,49.00000000000001,-2.2351007634227975,1.3569995069139225,0.0,0.30678827347668125
0.5,0.024523512830368927,0.04520864753598585,4.99836074215163,0.1544644000000001,0.2956610000000002,5.0,0.11731355962528311,0.21664279218613264,-0.008915744886105692,0.3505801585029009,0.6726572720793947,-0.029760526897704594,0.061345229757215465,-0.031458707147289454,0.0,49.00000000000001,-1.734726863638044,0.8536339834784262,0.0,0.28215900159215745
0.6000000000000001,0.03933151544404713,0.07288098932159529,4.9972364292058025,0.1544644000000001,0.2956610000000002,5.0,0.14808002613678203,0.27672341785609433,-0.011243129458271462,0.24628080051717682,0.48846916266711826,-0.01612015264053833,0.03839025263447201,-0.01888206803822997,0.0,48.99999999999998,-0.8256706284449928,0.3755463535317085,0.0,0.2507870642349384
0.7000000000000001,0.05598848741691898,0.10431465179355093,4.996022451664381,0.1544644000000001,0.2956610000000002,5.0,0.1665697197287185,0.31433662471955637,-0.012139775414213362,0.12127898781432456,0.25593548992450343,-0.005038104245530313,0.013851352223318413,-0.005884377996740828,0.0,49.000000000000036,-0.1583923288410142,0.0421050932429657,0.0,0.2152365006725777
0.8,0.07322206978688367,0.13710570337765043,4.9947973766336435,0.1544644000000001,0.2956610000000002,5.0,0.17233582369964692,0.327910515840995,-0.012250750307377524,0.0019455749690722168,0.02828158854415741,-0.0007885534542140249,-0.008079244437546911,0.005486930053533016,0.0,49.00000000000015,0.26083037502882717,-0.16263819912152983,0.0,0.17823345812543312
0.9,0.08991795325913697,0.16910499762048922,4.993567628023138,0.1972816000000001,0.37270400000000026,5.0,0.16695883472253295,0.3199929424283878,-0.012297486105056167,-0.05318608983862172,-0.08522055239477666,-0.0005167577975502269,-0.009312927543590279,0.005367839155715689,0.0,48.99999999999971,2.0696913554821954,-1.149039894809117,0.0,0.2302626366145357
1.0,0.10608781383232924,0.2001916381566932,4.9923322178364495,0.1972816000000001,0.37270400000000026,5.0,0.1616986057319226,0.3108664053620397,-0.01235410186688757,-0.06254172009793169,-0.11515606897159913,-0.0009103516286632779,-0.014188921734622176,0.007396847762485855,0.0,49.00000000000031,-0.36423110849885276,0.21480995045874926,0.0,0.19528342609565885
1.1,0.1215328629026239,0.22988781102009997,4.991084262193371,0.23809000000000013,0.44472500000000026,5.0,0.1544504907029466,0.29696172863406795,-0.01247955643078882,-0.04759860864128462,-0.10013455290706208,-0.0007360544972669983,-0.006247218037183894,0.002318013328741852,0.0,48.999999999999595,1.2817697888470176,-0.7107843040514168,0.0,0.2445814268454547
1.2000000000000002,0.13675075130299047,0.25897176049816273,4.989834130916737,0.23809000000000013,0.44472500000000026,5.0,0.15217888400366567,0.29083949478062726,-0.012501312766340969,-0.021687825904236235,-0.06275222335060882,-0.00022508427931634822,-0.0065594458305769845,0.00210816781430274,0.0,49.00000000000022,-0.8253931490831372,0.4868988919304889,0.0,0.21184252218598473
1.3,0.1517620438552004,0.28741288889455735,4.9885816735880715,0.27818560000000014,0.5149640000000003,5.0,0.15011292552209932,0.2844112839639461,-0.012524573286652088,0.005610961486063326,-0.02013563787031525,-0.000156939265260711,0.0024500873927295434,-0.003253230583249115,0.0,48.99999999999982,0.9321761016699618,-0.5151552883112742,0.0,0.26056247214759903
1.4000000000000001,0.16709215148528822,0.3160941256152138,4.987328403526132,0.27818560000000014,0.5149640000000003,5.0,0.15330107630087836,0.28681236720656433,-0.012532700619393114,0.029289051446083847,0.018965743087238307,-6.376153440081078e-05,0.0014204753499689172,-0.0027241484752207846,0.0,49.00000000000019,-1.0039145266067153,0.5890480505580185,0.0,0.22814808918311866
1.5,0.18268922506641982,0.34491456887335314,4.986074670966779,0.27818560000000014,0.5149640000000003,5.0,0.15597073581131607,0.2882044325813937,-0.012537325593532248,0.006416821877363144,-0.020975375665511553,-0.00010766119493864357,-0.005701194668465024,0.0014146103341235563,0.0,48.99999999999967,-0.6092057975673315,0.360967670131601,0.0,0.19552565417518675
1.6,0.19814766913405493,0.37317629808069935,4.984819247680941,0.3188644000000002,0.5866610000000003,5.0,0.15458444067635102,0.28261729207346203,-0.012554232858380846,0.0009073774896505293,-0.02809868902799839,-9.08092041305153e-05,-3.32625486469916e-05,-0.0015997666351867251,0.0,49.000000000000234,1.2789602138251972,-0.7153135778654622,0.0,0.24572078118365662
1.7000000000000002,0.21376289026497955,0.4014347675582788,4.983563698937505,0.3188644000000002,0.5866610000000003,5.0,0.15615221130924617,0.282584694775794,-0.01255548743435835,0.008190647369427206,-0.011284899895004363,-1.89076632057944e-05,-0.002269780195205116,-7.179492070616671e-05,0.0,48.999999999999986,-0.7904449766376156,0.45423486837908394,0.0,0.21360064729712844
1.8,0.2293851472800032,0.42947079876772487,4.982307897498403,0.36142240000000025,0.6630560000000005,5.0,0.15622257015023644,0.2803603120944611,-0.012558014391022,0.022843393073369023,0.020586835549744276,-0.00016685320816466065,0.006471218421826201,-0.004590234448782602,0.0,49.00000000000011,1.097751626358944,-0.6046411242556993,0.0,0.2689031290846094
1.9000000000000001,0.24545723627239519,0.45814100495629917,4.981049011690804,0.36142240000000025,0.6630560000000005,5.0,0.16072088992392,0.28670206188574293,-0.012588858075991284,0.038693226806243874,0.05525258104422792,-0.00023756655994412734,0.004804882179670131,-0.003306498874391252,0.0,48.999999999999865,-1.0407334859187385,0.5802175102467784,0.0,0.23621433984842172
2.0,0.2618533578235437,0.48728208778662985,4.9797884589205035,0.36142240000000025,0.6630560000000005,5.0,0.16396121551148518,0.29141082830330667,-0.012605527703010823,0.032403255875651835,0.04708766417563743,-0.00016669627019539148,-0.0032160306577932417,0.0014795889530556036,0.0,49.00000000000017,-0.6354576595307304,0.35023522530555057,0.0,0.20302455212988135
